182	= paragraph sign|* section sign in some European usage|x (reversed pilcrow sign - 204B)|x (curved stem paragraph sign ornament - 2761)|x (capitulum - 2E3F)
183	= midpoint (in typography)|= Georgian comma|= Greek middle dot (ano teleia)|* also used as a raised decimal point or to denote multiplication; for multiplication 22C5 is preferred|* used as a vowel length mark (part of words) in many Amerindian orthographies|x (full stop - 002E)|x (dot above - 02D9)|x (greek ano teleia - 0387)|x (bullet - 2022)|x (one dot leader - 2024)|x (hyphenation point - 2027)|x (bullet operator - 2219)|x (dot operator - 22C5)|x (word separator middle dot - 2E31)|x (raised dot - 2E33)|x (katakana middle dot - 30FB)|x (latin letter sinological dot - A78F)
184	* this is a spacing character|* other spacing accent characters: 02D8-02DB|x (combining cedilla - 0327)|# 0020 0327
185	x (superscript two - 00B2)|x (superscript three - 00B3)|x (superscript zero - 2070)|# <super> 0031
186	* Spanish|x (modifier letter small o - 1D52)|x (superscript zero - 2070)|x (numero sign - 2116)|# <super> 006F
187	= right guillemet|* usually closing, sometimes opening|x (much greater-than - 226B)|x (right double angle bracket - 300B)
188	# <fraction> 0031 2044 0034
189	# <fraction> 0031 2044 0032
190	# <fraction> 0033 2044 0034
191	= turned question mark|* Spanish|x (question mark - 003F)|x (inverted interrobang - 2E18)|x (reversed question mark - 2E2E)
192	: 0041 0300
193	: 0041 0301
194	: 0041 0302
195	: 0041 0303
196	: 0041 0308
197	x (angstrom sign - 212B)|: 0041 030A
198	= latin capital ligature ae (1.1)|x (cyrillic capital ligature a ie - 04D4)
199	: 0043 0327
200	: 0045 0300
201	: 0045 0301
202	: 0045 0302
203	: 0045 0308
204	: 0049 0300
205	: 0049 0301
206	: 0049 0302
207	: 0049 0308
208	* lowercase is 00F0|x (latin capital letter d with stroke - 0110)|x (latin capital letter african d - 0189)|x (latin capital letter d with short stroke overlay - A7C7)
209	: 004E 0303
210	: 004F 0300
211	: 004F 0301
212	: 004F 0302
213	: 004F 0303
214	: 004F 0308
215	= z notation Cartesian product|x (latin small letter x - 0078)|x (saltire - 2613)|x (multiplication x - 2715)|x (heavy ballot x - 2718)|x (cross mark - 274C)|x (vector or cross product - 2A2F)|x (cancellation x - 1F5D9)|x (light saltire - 1F7A9)
216	= o slash|x (latin capital letter o with middle tilde - 019F)|x (empty set - 2205)|x (latin capital letter o with long stroke overlay - A74A)
217	: 0055 0300
218	: 0055 0301
219	: 0055 0302
220	: 0055 0308
221	: 0059 0301
223	= Eszett|* German|* not used in Swiss High German|* uppercase is "SS" (standard case mapping), alternatively 1E9E|* typographically the glyph for this character can be based on a ligature of 017F with either 0073 or with an old-style glyph for 007A (the latter similar in appearance to 0292). Both forms exist interchangeably today.|x (latin small letter long s - 017F)|x (latin small letter ezh - 0292)|x (greek small letter beta - 03B2)|x (latin capital letter sharp s - 1E9E)|x (latin small letter beta - A7B5)|x (latin small letter middle scots s - A7D7)
224	: 0061 0300
225	: 0061 0301
226	: 0061 0302
227	* Portuguese|: 0061 0303
228	: 0061 0308
229	* Danish, Norwegian, Swedish, Walloon|: 0061 030A
230	= latin small ligature ae (1.1)|= ash (from Old English æsc)|* Danish, Norwegian, Icelandic, Faroese, Old English, French, IPA|x (latin small ligature oe - 0153)|x (cyrillic small ligature a ie - 04D5)|x (latin small letter turned ae - 1D02)|x (latin small letter a reversed-schwa - AB31)
231	: 0063 0327
232	: 0065 0300
233	: 0065 0301
234	: 0065 0302
235	: 0065 0308
236	* Italian, Malagasy|: 0069 0300
237	: 0069 0301
238	: 0069 0302
239	: 0069 0308
240	* Icelandic, Faroese, Old English, IPA|* uppercase is 00D0|x (latin small letter d with stroke - 0111)|x (greek small letter delta - 03B4)|x (latin small letter delta - 1E9F)|x (partial differential - 2202)|x (latin small letter insular d - A77A)
241	: 006E 0303
242	: 006F 0300
243	: 006F 0301
244	: 006F 0302
245	* Portuguese, Estonian, Livonian|: 006F 0303
246	: 006F 0308
247	= obelus|* occasionally used as an alternate, more visually distinct shape for a hyphen in some contexts|* historically used as a punctuation mark to denote questionable passages in manuscripts|x (syriac harklean obelus - 070B)|x (commercial minus sign - 2052)|x (division slash - 2215)|x (divides - 2223)|x (ratio - 2236)|x (heavy division sign - 2797)|x (long division - 27CC)|x (dotted obelos - 2E13)
248	= o slash|* Danish, Norwegian, Faroese, IPA|x (latin small letter barred o - 0275)|x (diameter sign - 2300)|x (latin small letter o with long stroke overlay - A74B)|x (latin small letter old polish o - A7C1)|x (latin small letter blackletter o with stroke - AB3E)
249	* French, Italian|: 0075 0300
250	: 0075 0301
251	: 0075 0302
252	: 0075 0308
253	* Czech, Slovak, Icelandic, Faroese, Welsh, Malagasy|: 0079 0301
254	* Icelandic, Old English, phonetics|* Runic letter borrowed into Latin script|* replaced by "th" in modern English|x (greek small letter sho - 03F8)|x (runic letter thurisaz thurs thorn - 16A6)|x (latin small letter double thorn - A7D3)
255	* French, medieval Hungarian orthography|* uppercase is 0178|: 0079 0308
256	: 0041 0304
257	* Latvian, Latin, ...|: 0061 0304
258	: 0041 0306
259	* Romanian, Vietnamese, Latin, ...|: 0061 0306
260	: 0041 0328
261	* Polish, Lithuanian, ...|: 0061 0328
262	: 0043 0301
263	* Polish, Croatian, Serbian, ...|x (cyrillic small letter tshe - 045B)|: 0063 0301
264	: 0043 0302
265	* Esperanto|: 0063 0302
266	: 0043 0307
267	* Maltese, Irish Gaelic (old orthography)|: 0063 0307
268	: 0043 030C
269	* Czech, Slovak, Slovenian, and many other languages|: 0063 030C
270	* the form using caron/hacek is preferred in all contexts|: 0044 030C
271	* Czech, Slovak|* the form using apostrophe is preferred in typesetting|: 0064 030C
272	x (latin capital letter eth - 00D0)|x (latin capital letter african d - 0189)|x (latin capital letter d with short stroke overlay - A7C7)
273	* Croatian, Serbian, Vietnamese, Sami, Moro|* an alternate glyph with the stroke through the bowl is used in Americanist orthographies|x (latin small letter eth - 00F0)|x (cyrillic small letter dje - 0452)|x (latin small letter d with middle tilde - 1D6D)|x (dong sign - 20AB)|x (latin small letter d with short stroke overlay - A7C8)
274	: 0045 0304
275	* Latvian, Latin, ...|: 0065 0304
276	: 0045 0306
277	* Malay, Latin, ...|: 0065 0306
278	: 0045 0307
279	* Lithuanian|: 0065 0307
280	: 0045 0328
281	* Polish, Lithuanian, ...|: 0065 0328
282	: 0045 030C
283	* Czech, ...|: 0065 030C
284	: 0047 0302
285	* Esperanto|: 0067 0302
286	: 0047 0306
287	* Turkish, Azerbaijani|x (latin small letter g with caron - 01E7)|: 0067 0306
288	: 0047 0307
289	* Maltese, Irish Gaelic (old orthography)|: 0067 0307
290	: 0047 0327
291	* Latvian|* there are three major glyph variants|: 0067 0327
292	* lowercase in Nawdm is 0266|: 0048 0302
293	* Esperanto|: 0068 0302
294	x (modifier letter capital h with stroke - A7F8)
295	* Maltese, IPA, ...|x (cyrillic small letter tshe - 045B)|x (planck constant over two pi - 210F)
296	: 0049 0303
297	* Greenlandic (old orthography), Kikuyu|: 0069 0303
298	: 0049 0304
299	* Latvian, Latin, ...|: 0069 0304
300	: 0049 0306
301	* Latin, ...|: 0069 0306
302	: 0049 0328
303	* Lithuanian, ...|: 0069 0328
304	= i dot|* Turkish, Azerbaijani|* lowercase is 0069|x (latin capital letter i - 0049)|: 0049 0307
305	* Turkish, Azerbaijani|* uppercase is 0049|x (latin small letter i - 0069)|x (latin small letter iota - 0269)|x (latin letter small capital i - 026A)|x (cyrillic small letter byelorussian-ukrainian i - 0456)|x (mathematical italic small dotless i - 1D6A4)
306	# 0049 004A
307	* Dutch|# 0069 006A
308	: 004A 0302
309	* Esperanto|: 006A 0302
310	: 004B 0327
311	* Latvian|* despite their names, this pair of characters should normally be displayed with a comma below|: 006B 0327
312	* Greenlandic (old orthography), Labrador Inuttut|x (cyrillic small letter ka - 043A)|x (latin letter small capital k - 1D0B)
313	: 004C 0301
314	* Slovak|: 006C 0301
315	: 004C 0327
316	* Latvian|* despite their names, this pair of characters should normally be displayed with a comma below|: 006C 0327
317	* the form using apostrophe is preferred in typesetting|: 004C 030C
318	* Slovak|* the form using apostrophe is preferred in typesetting|: 006C 030C
319	* some fonts show the middle dot inside the L, but the preferred form has the dot following the L|# 004C 00B7
320	* Catalan legacy compatibility character for ISO/IEC 6937|* preferred representation for Catalan: 006C 00B7|# 006C 00B7
